id,drugbank_id,name,type,groups,categories,SMILES,PubChem_CID
2911,DB03092,5-Hydroxymethyl-Chonduritol,small molecule,experimental,,[H][C@]1(O)C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,5288564
2912,DB03093,"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",small molecule,experimental,,COC1=CC(CC2=NC3=NC(F)=NC(N)=C3N2)=C(OC)C=C1,448973
2913,DB03094,"3,5-Dihydro-5-Methylidene-4h-Imidazol-4-On",small molecule,experimental,,[H][C@@](C)(N)[C@@]1([H])N[C@@]([H])(CN)C(=O)N1CC(O)=O,49866408
2914,DB03095,Tetramethylammonium,small molecule,experimental,Amines|Ammonium Compounds|Autonomic Agents|Ganglionic Stimulants|Nitrogen Compounds|Onium Compounds|Peripheral Nervous System Agents,C[N+](C)(C)C,6380
2915,DB03096,2-Morpholinoethylamine,small molecule,experimental,,NCCN1CCOCC1,408285
2916,DB03097,"PMP-hydroxyisoxazole, pyridoxamine-5-phosphate-hydroxyisoxazole",small molecule,experimental,,[H]N(CC1=C(O)C(C)=NC=C1COP(O)(O)=O)C1=CON([H])C1=O,445008
2917,DB03098,[Methylseleno]Acetate,small molecule,experimental,Selenium Compounds,C[Se]CC([O-])=O,1952
2918,DB03099,5-Amino 6-Nitro Uracil,small molecule,experimental,,NC1=C(NC(=O)NC1=O)[N+]([O-])=O,4369374
2919,DB03100,6-Nitroindazole,small molecule,experimental,"Heterocyclic Compounds, Fused-Ring|Nitric Oxide Synthase, antagonists & inhibitors|Pyrazoles",O=N(=O)C1=CC2=NNC=C2C=C1,24239
2920,DB03101,Ribose-1-Phosphate,small molecule,experimental,,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,439236
2921,DB03102,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",small molecule,experimental,,OC(=O)C(=O)NC1=C(C(O)=O)C2=C(COCC2)S1,444765
2922,DB03103,Thymidine-5'- Diphosphate,small molecule,experimental,,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O,164628
2923,DB03104,2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid,small molecule,experimental,,CC(=O)N\C(=C/C1=CC=C(CC(O)=O)C(C=O)=C1)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,5287555
2924,DB03105,L-Pentahomoserine,small molecule,experimental,"Amino Acids, Peptides, and Proteins|Biomarkers",N[C@@H](CCCO)C(O)=O,5287587
2925,DB03106,scyllo-inositol,small molecule,investigational,Alcohols|Carbohydrates|Stereoisomerism|Sugar Alcohols,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,892
2926,DB03107,beta-Alanine,small molecule,experimental,"Alanine|Amino Acids|Amino Acids, Peptides, and Proteins",NCCC(O)=O,239
2927,DB03108,4-phospho-D-erythronic acid,small molecule,experimental,"Acids, Acyclic|Carbohydrates|Hydroxy Acids",[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)C(O)=O,449304
2928,DB03109,2-acetylamino-2-deoxy-b-D-allopyranose,small molecule,experimental,,[H]N([C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@H]1O)C(C)=O,445246
2929,DB03110,2-Chlorophenol,small molecule,experimental,"Benzene Derivatives|Chlorobenzenes|Hydrocarbons, Chlorinated|Hydrocarbons, Halogenated|Phenols",OC1=CC=CC=C1Cl,7245
2930,DB03111,Glucosamine 1-Phosphate,small molecule,experimental,Amino Sugars|Carbohydrates|Hexosamines|Hexosephosphates|Sugar Phosphates,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(O)=O,188960
2931,DB03112,"6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Hexanoic Acid",small molecule,experimental,,[H][C@]12CS[C@@]([H])(CCCCCC(O)=O)[C@@]1([H])NC(=O)N2,446904
2932,DB03113,3-Fluoro-2-(Phosphonooxy)Propanoic Acid,small molecule,experimental,,[H][C@@](CF)(OP(O)(O)=O)C(O)=O,5288237
2933,DB03114,PAS219,small molecule,experimental,,O[P@@](=O)(OCC1CCCCC1)OC1=C(C=O)C=CC=C1,5287461
2934,DB03115,"5-Bromo-N-[(2S)-2,3-dihydroxypropoxy]-3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]benzamide",small molecule,experimental,,[H]N(OC[C@@H](O)CO)C(=O)C1=CC(Br)=C(F)C(F)=C1N([H])C1=C(F)C=C(I)C=C1,448535
2935,DB03116,5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate,small molecule,experimental,,[H][C@]1(CC(=C[C@@]([H])(OP(O)(O)=O)[C@@]1([H])O)C(O)=O)O[C@@](C)(OP(O)(O)=O)C(O)=O,5289376
2936,DB03117,2-carboxypropyl-coenzyme A,small molecule,experimental,,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSC[C@H](C)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,449598
2937,DB03118,(2Z)-1-(5-Chloro-1H-indol-3-yl)-3-hydroxy-3-(1H-tetrazol-5-yl)-2-propen-1-one,small molecule,experimental,,O\C(=C/C(=O)C1=CNC2=CC=C(Cl)C=C12)C1=NN=NN1,5287411
2938,DB03120,p-Toluenesulfonic acid,small molecule,experimental,"Acids|Acids, Noncarboxylic|Arylsulfonates|Arylsulfonic Acids|Benzene Derivatives|Sulfonic Acids|Sulfur Acids|Sulfur Compounds",CC1=CC=C(C=C1)S(O)(=O)=O,6101
2939,DB03121,(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid,small molecule,experimental,,COC1=CC2=C(C=C1)N(CC1=CC=CC=C1)C(C)=C2CC(O)=O,1372
2940,DB03124,5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid,small molecule,experimental,,[H][C@@](CC(O)=O)(NC(=O)C1=CC=C(CNS(=O)(=O)C2=CC(C(O)=O)=C(O)C=C2)C=C1)C(C)=O,5287429
2941,DB03125,"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium",small molecule,experimental,,COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OC)=C1OC,446998
2942,DB03126,Mant-Adp,small molecule,experimental,"Acids, Carbocyclic|Adenine Nucleotides|Aminobenzoates|Benzene Derivatives|Benzoates|Carbohydrates|Glycosides|Heterocyclic Compounds, Fused-Ring|Nucleic Acids, Nucleotides, and Nucleosides|Nucleotides|Purine Nucleotides|Purines|Ribonucleotides",[H][C@@]1(C[C@]([H])(OC(=O)C2=CC=CC=C2NC)[C@@]([H])(COP(O)(=O)OP(O)(O)=O)O1)N1C=NC2=C(N)N=CN=C12,5288821
2943,DB03127,Benzamidine,small molecule,experimental,Amidines|Enzyme Inhibitors|Protease Inhibitors|Serine Protease Inhibitors,NC(=[NH2+])C1=CC=CC=C1,444655
2944,DB03128,Acetylcholine,small molecule,approved|investigational,Amines|Antiglaucoma Preparations and Miotics|Biogenic Amines|Cardiovascular Agents|Cholinergic Agents|Cholinergic Agonists|Cholinergic Receptor Agonist|Miotics|Neurotransmitter Agents|OCT1 substrates|Ophthalmologicals|Parasympathomimetics|Sensory Organs|Vasodilating Agents,CC(=O)OCC[N+](C)(C)C,187
2945,DB03129,"Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",small molecule,experimental,,[H]N([H])C(N([H])[H])=[N+]([H])CCCOB1OCCO1,5289336
2946,DB03130,S-P-Nitrobenzyloxycarbonylglutathione,small molecule,experimental,,[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CSC(O)OCC1=CC=C(C=C1)[N+]([O-])=O)C(=O)N([H])CC(O)=O)C(O)=O,5288453
2947,DB03132,3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid,small molecule,experimental,"Acids|Acids, Noncarboxylic|Alkanes|Heterocyclic Compounds, Fused-Ring|Hydrocarbons, Acyclic|Sulfonic Acids|Sulfur Acids|Sulfur Compounds|Thiazoles|Triose-Phosphate Isomerase, antagonists & inhibitors",OS(=O)(=O)CCCSC1=NC2=C(S1)C=CC=C2,162569
2948,DB03133,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole",small molecule,experimental,,[H][C@]1(CO)O[C@@]([H])(C2=NC3=C(N2)C=C(C)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,49867153
2949,DB03134,L-2-aminopimelic acid,small molecule,experimental,"Acids, Acyclic|Dicarboxylic Acids",N[C@@H](CCCCC(O)=O)C(O)=O,446719
2950,DB03135,[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid,small molecule,experimental,,ON(CCP(O)(O)=O)C=O,446273
2951,DB03136,4-Iodobenzo[B]Thiophene-2-Carboxamidine,small molecule,experimental,,NC(=[NH2+])C1=CC2=C(S1)C=CC=C2I,1746
2952,DB03137,"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine",small molecule,experimental,,COC1=CC(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C(OC)C=C1,5289232
2953,DB03138,Perchlorate,small molecule,experimental,"Acids|Acids, Noncarboxylic|Chlorine Compounds",[O-][Cl](=O)(=O)=O,123351
2954,DB03139,"6-[5-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Pentanoylamino]-Hexanoic Acid",small molecule,experimental,,[H][C@@]1(CCCCC(=O)NCCCCCC(O)=O)SC[C@]2([H])NC(=O)N[C@]12[H],446905
2955,DB03140,4-Carboxyphenylboronic Acid,small molecule,experimental,,OB(O)C1=CC=C(C=C1)C(O)=O,312183
2956,DB03141,"3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril",small molecule,experimental,,O[C@@H]1CN(N(CC2=CC=C(O)C=C2)C(=O)N(CC2=CC=C(O)C=C2)[C@@H]1CC1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C#N,448667
2957,DB03142,Alpha-L-Arabinose,small molecule,experimental,,OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O,445935
2958,DB03143,Nonan-1-Ol,small molecule,experimental,,CCCCCCCCCO,8914
2959,DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,small molecule,experimental,"Amino Acids|Amino Acids, Basic|Amino Acids, Diamino|Amino Acids, Essential|Amino Acids, Peptides, and Proteins",N[C@@H](CCCNC(=N)NO)C(O)=O,123895
2960,DB03145,4-Methyl-5-Hydroxyethylthiazole Phosphate,small molecule,experimental,,CC1=C(CCOP(O)(O)=O)SC=N1,1137
2961,DB03146,2-deazo-6-thiophosphate guanosine-5'-monophosphate,small molecule,experimental,,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2[NH+]=CN=C3SP(O)(O)=O)[C@]([H])(O)[C@]1([H])O,446796
2962,DB03147,Flavin adenine dinucleotide,small molecule,approved,"Adenine Nucleotides|Biological Factors|Carbohydrates|Coenzymes|Enzymes and Coenzymes|Flavins|Glycosides|Heterocyclic Compounds, Fused-Ring|Nucleic Acids, Nucleotides, and Nucleosides|Nucleotides|Pigments, Biological|Pteridines|Purine Nucleotides|Purines|Ribonucleotides|Vitamin B Complex|Vitamins",CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2,643975
2963,DB03148,Adenosine 5'-methylenediphosphate,small molecule,experimental,"5'-Nucleotidase, antagonists & inhibitors|Adenine Nucleotides|Carbohydrates|Enzyme Inhibitors|Glycosides|Heterocyclic Compounds, Fused-Ring|Nucleic Acids, Nucleotides, and Nucleosides|Nucleotides|Purine Nucleotides|Purines|Ribonucleotides",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)CP(O)(O)=O)[C@@H](O)[C@H]1O,92199
2964,DB03150,"2',3'-Dideoxythymidine-5'-Monophosphate",small molecule,experimental,,CC1=CN([C@H]2CC[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,165151
2965,DB03151,mu4-sulfido-quadro-tetracopper,small molecule,experimental,,[Cu]12[Cu]3[Cu]4[Cu]1S234,4628301
2966,DB03152,B-2-Octylglucoside,small molecule,experimental,,[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])OCCCCCCCC,445463
2967,DB03153,"3H-pyrazolo[4,3-d]pyrimidin-7-ol",small molecule,experimental,,OC1=NC=NC2=C1N=NC2,5791881
2968,DB03154,{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid,small molecule,experimental,,OP(O)(=O)C(F)(F)C1=CC2=CC(=CC=C2C=C1)C(F)(F)P(O)(O)=O,446662
2969,DB03155,2'-fluoro-2'-deoxyuridine 3'-monophosphate,small molecule,experimental,,[H]N1C(=O)C=CN([C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@]2([H])F)C1=O,5289534
2970,DB03156,beta-D-glucuronic acid,small molecule,experimental,,O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,441478
2971,DB03157,"N,O-Didansyl-L-Tyrosine",small molecule,experimental,"Amino Acids|Amino Acids, Aromatic|Amino Acids, Cyclic|Amino Acids, Peptides, and Proteins|Naphthalenes|Sulfones|Sulfur Compounds|Thymidylate Synthase, antagonists & inhibitors",[H][C@@](CC1=CC=C(OS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C)C=C1)(NS(=O)(=O)C1=CC=CC2=C1C=CC=C2N(C)C)C(O)=O,446468
2972,DB03158,"D-Myo-Inositol-1,4-Bisphosphate",small molecule,experimental,,O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1OP(O)(O)=O,439444
2973,DB03159,CRA_8696,small molecule,experimental,,NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(=C1[O-])C1=CC=CC=C1,447476
2974,DB03160,N-Pyridoxyl-7-Keto-8-Aminopelargonic Acid-5'-Monophosphate,small molecule,experimental,,[H][C@@](C)(NCC1=C(COP(O)(O)=O)C=NC(C)=C1O)C(=O)CCCCCC(O)=O,445085
2975,DB03161,Thymidine-5'-diphospho-beta-D-xylose,small molecule,experimental,,[H]N1C(=O)N(C=C(C)C1=O)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)O1,447462
2976,DB03162,"4-oxo-4,5-dihydro-1,2,5-thiadiazole-3-carboxylic acid",small molecule,experimental,,OC(=O)C1=NSN=C1O,448652
2977,DB03163,2-oxopropyl-CoM,small molecule,experimental,,CC(=O)CSCCS(O)(=O)=O,443231
2978,DB03164,6-amino-1-methyl-7H-purin-1-ium,small molecule,experimental,,[H]N([H])C1=[N+](C)C=NC2=C1N([H])C=N2,444453
2979,DB03165,2-Dimethylamino-Ethyl-Diphosphate,small molecule,experimental,,CN(C)CCO[P@](O)(=O)OP(O)(O)=O,447358
2980,DB03166,Acetic acid,small molecule,approved,"Acetates|Acids, Acyclic|Anti-Bacterial Agents|Anti-Infective Agents|Compounds used in a research, industrial, or household setting|Fatty Acids|Fatty Acids, Volatile|Genito Urinary System and Sex Hormones|Gynecological Antiinfectives and Antiseptics|Indicators and Reagents|Laboratory Chemicals|Lipids|Organic Acids|Otologicals|Sensory Organs",CC(O)=O,176
2981,DB03167,Pentabromophenol,small molecule,experimental,Benzene Derivatives,OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,11852
2982,DB03168,Nicotinamide adenine dinucleotide cyclohexanone,small molecule,experimental,,[H]N([H])C(=O)C1=C(C=C[N+](=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O)[C@@H]1CCCCC1=O,131704230
2983,DB03169,(S)-Hmg-Coa,small molecule,experimental,,[H][C@](O)(C([O-])=NCCC([O-])=NCCSC(=O)C[C@@](C)(O)CC([O-])=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP([O-])([O-])=O,131704231
2984,DB03170,Dephospho Coenzyme A,small molecule,experimental,,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,444485
2985,DB03171,Indole-3-Propanol Phosphate,small molecule,experimental,,OP(O)(=O)OCCCC1=CNC2=C1C=CC=C2,3713
2986,DB03172,Tubercidin,small molecule,experimental,"Antibiotics, Antineoplastic|Antimetabolites|Antineoplastic Agents|Carbohydrates|Glycosides|Heterocyclic Compounds, Fused-Ring|Noxae|Nucleic Acids, Nucleotides, and Nucleosides|Nucleosides|Purine Nucleosides|Purines|Ribonucleosides|Toxic Actions",NC1=NC=NC2=C1C=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6245
2987,DB03173,CRA_10433,small molecule,experimental,,NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],447478
2988,DB03174,Phosphonoacetaldehyde,small molecule,experimental,Aldehydes,OP(O)(=O)CC=O,490
2989,DB03175,Propyl alcohol,small molecule,approved|experimental,Alcohols|Antiseptics and Disinfectants|Dermatologicals|Propanols,CCCO,1031
2990,DB03176,KB-141,small molecule,experimental,"Acids, Carbocyclic|Benzene Derivatives|Ethers|Ligands|Phenols|Receptors, Thyroid Hormone, agonists",CC(C)C1=CC(OC2=C(Cl)C=C(CC(O)=O)C=C2Cl)=CC=C1O,9863447
2991,DB03177,5-methylbenzimidazole,small molecule,experimental,"Heterocyclic Compounds, Fused-Ring",CC1=CC2=C(C=C1)N=CN2,11979
2992,DB03178,"Guanosine-2',3'-cyclophosphorothioate",small molecule,experimental,,[H]N([H])C1=NC(=O)C2=C(N1[H])N(C=N2)[C@@H]1O[C@H](CO)[C@@]2([H])O[P@](O)(=S)O[C@@]12[H],6323502
2993,DB03179,Sinapoyl coenzyme A,small molecule,experimental,,COC1=CC(\C=C\C(=O)SCCNC(=O)CCNC(=O)C2(O)[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@@H](O)[C@@H]3OP(O)(O)=O)N3C=NC4=C(N)N=CN=C34)C2(C)C)=CC(OC)=C1O,131704232
2994,DB03180,"4,5-Dimethyl-1,2-phenylenediamine",small molecule,experimental,Amines|Aniline Compounds|Diamines|Polyamines,CC1=CC(N)=C(N)C=C1C,76635
2995,DB03181,"2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione",small molecule,experimental,,CC(C)C1=CC(OC2=C(C)C=C(C=C2C)N2N=CC(=O)NC2=O)=CC=C1O,447271
2996,DB03182,alpha-Fluoro-carboxymethyldethia coenzyme A complex,small molecule,experimental,,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CC[C@@H](F)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,444883
2997,DB03183,"1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",small molecule,experimental,,CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(N)C=C1,656966
2998,DB03184,5-Amino-3-Methyl-Pyrrolidine-2-Carboxylic Acid,small molecule,experimental,,[H][C@]1(N)C[C@@]([H])(C)[C@@]([H])(N1)C(O)=O,5289579
2999,DB03185,"1-Beta-Ribofuranosyl-1,3-Diazepinone",small molecule,experimental,,[H][C@]1(CO)O[C@@]([H])(N2C=CC=CNC2=O)[C@]([H])(O)[C@]1([H])O,5287841
3000,DB03186,Adenylate-3'-phosphate-[[2'-deoxy-uridine-5'-phosphate]-3'-phosphate],small molecule,experimental,,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]4C[C@@H](O[C@@H]4COP(O)(O)=O)N4C=CC(=O)N([H])C4=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,448108
3001,DB03187,6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid,small molecule,experimental,,[H][C@](CCCCC(O)=O)(CCSCN)SSCCO,5289084
3002,DB03189,Cu-Cyclam,small molecule,experimental,,[Cu].C1CNCCNCCCNCCNC1,131704233
3003,DB03190,6-o-Capryloylsucrose,small molecule,experimental,,[H][C@]1(COC(=O)CCCCCCC)O[C@@](CO)(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]([H])(O)[C@]1([H])O,447970
3004,DB03191,3-Oxiran-2ylalanine,small molecule,experimental,,[H][C@](N)(C[C@@]1([H])CO1)C(O)=O,447569
3005,DB03192,(R)-3-hydroxydecanoyl-CoA,small molecule,experimental,,CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,447877
3006,DB03193,Stearic acid,small molecule,approved|experimental,Fatty Acids|Lipids,CCCCCCCCCCCCCCCCCC(O)=O,5281
3007,DB03194,Methyl beta-L-fucopyranoside,small molecule,experimental,,CO[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,7167925
3008,DB03195,3'-Fluoro-3'-deoxythymidine 5'-monophosphate,small molecule,experimental,,CC1=CN([C@H]2C[C@H](F)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,447405
3009,DB03196,4-Nitrophenyl-Ara,small molecule,experimental,,[H][C@@]1(CO)O[C@@]([H])(OC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]1([H])O,151437
3010,DB03197,6-Hydroxymethylpterin,small molecule,experimental,"Biological Factors|Heterocyclic Compounds, Fused-Ring|Pigments, Biological|Pteridines",NC1=NC(=O)C2=NC(CO)=CN=C2N1,69736
3011,DB03198,Thio-Maltohexaose,small molecule,experimental,,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(S[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]4([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]5([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]6([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,449606
3012,DB03199,4-Methoxy-E-Rhodomycin T,small molecule,experimental,,[H][C@@]1(C[C@]([H])(N(C)C)[C@]([H])(O)[C@]([H])(C)O1)O[C@@]1([H])C[C@](O)(CC)[C@]([H])(C(=O)OC)C2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O,42627031
3013,DB03200,7-Alpha-D-Ribofuranosyl-Purine-5'-Phosphate,small molecule,experimental,,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC=NC=C23)[C@]([H])(O)[C@]1([H])O,446857
3014,DB03201,D-Cysteine,small molecule,experimental,,N[C@H](CS)C(O)=O,92851
3015,DB03202,"2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide",small molecule,experimental,,[H][C@](NC(=O)CN1C(=O)C(NS(C)(=O)=O)=CN=C1C1=CC=C(N)C=C1)(C(C)C)C(=O)C(F)(F)F,5289459
3016,DB03203,Sphingosine,small molecule,experimental,Alcohols|Amines|Amino Alcohols|Glycols|P-glycoprotein substrates,[H]\C(CCCCCCCCCCCCC)=C(\[H])[C@@]([H])(O)[C@@]([H])(N)CO,5280335
3017,DB03204,4-amino-5-aminomethyl-2-methylpyrimidine,small molecule,experimental,,CC1=NC=C(CN)C(N)=N1,66762
3018,DB03205,Pyrroloquinoline Quinone,small molecule,experimental,,OC(=O)C1=CC2=C(N1)C1=C(N=C(C=C1C(O)=O)C(O)=O)C(=O)C2=O,1024
3019,DB03206,Duvoglustat,small molecule,investigational,Alkaloids|Amino Sugars|Anti-Infective Agents|Carbohydrates|Enzyme Inhibitors|Hexosamines|Imines|Imino Pyranoses|Imino Sugars|Piperidines,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,29435
3020,DB03207,"2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid",small molecule,experimental,,[H][C@@]1(CC2=C(CN1S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C=CC=C2)C(O)=O,444698
3021,DB03208,"Beta-1,2,3,4,6-Penta-O-Galloyl-D-Glucopyranose",small molecule,experimental,,[H][C@@]1(COC(=O)C2=CC(O)=C(O)C(O)=C2)O[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@]1([H])OC(=O)C1=CC(O)=C(O)C(O)=C1,446509
3022,DB03209,Oteracil,small molecule,approved,Triazines,OC(=O)C1=NC(=O)NC(=O)N1,4604
3023,DB03210,4-Aminohydrocinnamic Acid,small molecule,experimental,,NC1=CC=C(CCC(O)=O)C=C1,75451
3024,DB03211,(3-Formyl-but-3-Enyl)-Phosphonic Acid,small molecule,experimental,,OP(O)(=O)CCC(=C)C=O,4628690
3025,DB03212,4-Deoxyglucarate,small molecule,experimental,,[H][C@](O)(C[C@]([H])(O)[C@@]([H])(O)C([O-])=O)C([O-])=O,5288136
3026,DB03213,Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone,small molecule,experimental,,NC(=N)C1=CC2=C(C=C1)N=C(N2)C(=O)C1=NC2=C(N1)C=CC(=C2)C([NH3+])=[NH2+],131704234
3027,DB03214,Vinylglycine,small molecule,experimental,"Amino Acids|Amino Acids, Peptides, and Proteins",N[C@@H](C=C)C(O)=O,156126
3028,DB03215,"(2s,5s)-5-Carboxymethylproline",small molecule,experimental,,[H][C@@]1(CC(O)=O)CC[C@]([H])(N1)C(O)=O,447989
